,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Binned_Column
24,1,23-07-2010,0.5990792318792718,0,1.2304852347812583,-1.6352388053166487,211.2351443,7.787,
25,1,30-07-2010,0.575905288756258,0,1.1480777784769145,-1.565525022882999,211.3699032,7.787,
26,1,06-08-2010,0.9896526134125038,0,1.436503875542118,-1.5938462469966699,211.5046621,7.787,
27,1,13-08-2010,0.8173284251993556,0,1.4278294064574504,-1.4522401264283187,211.6394211,7.787,
28,1,20-08-2010,0.8259092480382002,0,1.4088540053347398,-1.513239686057762,211.6033633,7.787,
29,1,27-08-2010,0.7126184057000496,0,1.3313259378905211,-1.6112746926050814,211.5673056,7.787,
30,1,03-09-2010,0.8738976281827354,0,1.1139220564560346,-1.7027740320492468,211.5312479,7.787,
31,1,10-09-2010,0.8159515365428784,1,0.9772991683725172,-1.7289167004618653,211.4951902,7.787,No Holiday
32,1,17-09-2010,0.6793700716087847,0,1.1627159450572913,-1.6918812535439893,211.5224596,7.787,
33,1,24-09-2010,0.5401208018450555,0,1.0992838898756578,-1.6003819140998239,211.5972246,7.787,
34,1,01-10-2010,0.7200365977695334,0,0.6086342322741365,-1.6461315838219062,211.6719895,7.838,
35,1,08-10-2010,0.8173322702176737,0,0.17707939531191424,-1.58077491279036,211.7467544,7.838,
36,1,15-10-2010,0.7308090278928401,0,0.353279548594229,-1.3912405667988752,211.8137436,7.838,
37,1,22-10-2010,0.5288922320601523,0,0.498576905762414,-1.3803477882936177,211.8612937,7.838,
38,1,29-10-2010,0.5975625227640426,0,0.48664951077099583,-1.3999547896030815,211.9088438,7.838,
39,1,05-11-2010,0.894266922805737,0,-0.10429869562199687,-1.4587757935314736,211.9563939,7.838,
40,1,12-11-2010,0.7929501762697246,0,-0.05713126997411593,-1.3738121211904628,212.003944,7.838,
41,1,19-11-2010,0.7739991795557792,0,-0.5016978105633401,-1.280134226045247,211.8896737,7.838,
42,1,26-11-2010,1.6100513335315088,1,0.2090665000616265,-1.3585622312831027,211.7484333,7.838,No Holiday
43,1,03-12-2010,0.8878429071777274,0,-0.6177188345707713,-1.417383235211494,211.607193,7.838,
44,1,10-12-2010,1.1263057693333052,0,-0.777112204001542,-1.1232782155695356,211.4659526,7.838,
45,1,17-12-2010,1.4956059048402017,0,-0.5868160384566423,-1.066635767342195,211.4053124,7.838,
46,1,24-12-2010,2.376088999662065,0,-0.45181961332650017,-1.029600320424319,211.4051222,7.838,
47,1,31-12-2010,0.5676365680033923,1,-0.6632597972652773,-0.9054226454643809,211.4049321,7.838,No Holiday
48,1,07-01-2011,0.704803202199974,0,-0.6719342663499449,-0.83353030732968,211.4047419,7.742,
49,1,14-01-2011,0.6096198268888647,0,-1.36968687334791,-0.818280417422319,211.4574109,7.742,
50,1,21-01-2011,0.4969119920978343,0,-0.9012655427758497,-0.7463880792876182,211.8272343,7.742,
51,1,28-01-2011,0.4782962384556917,0,-0.9126507834494761,-0.759459413493928,212.1970577,7.742,
52,1,04-02-2011,0.9916686787777085,0,-0.9972268570249868,-0.8052090832160101,212.5668812,7.742,
53,1,11-02-2011,1.0678343277021234,1,-1.316013595886528,-0.7333167450813094,212.9367046,7.742,No Holiday
54,1,18-02-2011,1.1337982747983038,0,-0.17911599147725665,-0.6832099639571235,213.2478853,7.742,
55,1,25-02-2011,0.7261864653633505,0,0.12123750057936533,-0.6396388499360925,213.535609,7.742,
56,1,04-03-2011,1.0441767982199321,0,-0.0587577329274912,-0.1538209286015982,213.8233327,7.742,
57,1,11-03-2011,0.8969820904647027,0,-0.38513463223811634,0.21871209627821667,214.1110564,7.742,
58,1,18-03-2011,0.9388457108078494,0,0.11364734013028098,0.2818902116087113,214.3627114,7.742,
59,1,25-03-2011,0.8755611744721731,0,0.504540603258123,0.24921187609293785,214.5999389,7.742,
60,1,01-04-2011,0.7939871972010304,0,-0.08098605995695221,0.360318216846567,214.8371664,7.682,
61,1,08-04-2011,1.0051878517795343,0,0.3890617335684834,0.5738166755496182,215.0743939,7.682,
62,1,15-04-2011,0.9088491459181751,0,0.5750206645710486,0.8374219153768552,215.2918561,7.682,
63,1,22-04-2011,0.9175860375189879,0,0.6682712072312272,0.9768494802441543,215.4599053,7.682,
64,1,29-04-2011,0.7231572465307785,0,0.6162243927232208,0.9833851473473091,215.6279544,7.682,
65,1,06-05-2011,1.0320000858995035,0,0.21394588892175231,1.1925264946482577,215.7960035,7.682,
66,1,13-05-2011,0.9883835801777002,0,0.8119421014460377,1.1772766047408967,215.9640526,7.682,
67,1,20-05-2011,0.6755420635098324,0,0.3776764928948565,1.194705050349309,215.7339202,7.682,
68,1,27-05-2011,0.74257012385533,0,0.9247101995467188,0.931099810522072,215.5037878,7.682,
69,1,03-06-2011,1.0420770992765611,0,1.2109676793407558,0.7415654645305871,215.2736553,7.682,
70,1,10-06-2011,0.9603392923309003,0,1.218015685472048,0.6304591237769589,215.0435229,7.682,
71,1,17-06-2011,0.8596362071746835,0,1.3958423017077377,0.6064950110653916,214.9980596,7.682,
72,1,24-06-2011,0.6943452307867771,0,1.2424126297726763,0.5128171159201749,215.0910982,7.682,
73,1,01-07-2011,0.7824226224282527,0,1.3492170303776485,0.360318216846567,215.1841368,7.962,
74,1,08-07-2011,0.8644819579564148,0,1.3643973512758172,0.2644617660002989,215.2771754,7.962,
75,1,15-07-2011,0.7232091276996072,0,1.5113211713973782,0.4714245576001962,215.3611087,7.962,
76,1,22-07-2011,0.6200968107659118,0,1.3611444253690665,0.6369947908801128,215.4222784,7.962,
77,1,29-07-2011,0.5408805207640089,0,1.4186127830549908,0.7045300176127111,215.4834482,7.962,
78,1,05-08-2011,1.0231272542962138,0,1.679931164230608,0.7088871290148147,215.544618,7.962,
79,1,12-08-2011,0.8472900305445973,0,1.6316794299471435,0.6086735667664429,215.6057878,7.962,
80,1,19-08-2011,0.8572380674776987,0,1.5872227758882207,0.425674887878113,215.6693107,7.962,
81,1,26-08-2011,0.740172373975871,0,1.4798762209654568,0.3581396611455157,215.7332258,7.962,
82,1,02-09-2011,0.8917330025770812,0,1.4728282148341645,0.3799252181560307,215.7971409,7.962,
83,1,09-09-2011,0.8744428588678532,1,0.8314596568865402,0.4082464422697006,215.861056,7.962,No Holiday
84,1,16-09-2011,0.8279988294448906,0,1.0450684580964842,0.3646753282486696,216.0410526,7.962,
85,1,23-09-2011,0.5901401312966723,0,0.8206165705307054,0.23614054188662906,216.3758246,7.962,
86,1,30-09-2011,0.6159062900873609,0,1.0315146001516908,-0.007857696631144277,216.7105965,7.962,
87,1,07-10-2011,1.0348327658233845,0,0.4687584182838686,-0.1603565957047521,217.0453684,7.866,
88,1,14-10-2011,0.7912605653630234,0,0.6005019175072602,-0.1843207084163194,217.3552733,7.866,
89,1,21-10-2011,0.8072729403810843,0,0.1651520003204961,-0.012214808033246887,217.5159762,7.866,
90,1,28-10-2011,0.7057189367239602,0,0.3202081352089323,0.02917775028673179,217.6766791,7.866,
91,1,04-11-2011,1.1522026233088571,0,-0.30814871911169006,-0.05796447775533011,217.837382,7.866,
92,1,11-11-2011,0.9709539703892881,0,-0.08423898586370275,-0.13421392729213355,217.9980849,7.866,
93,1,18-11-2011,0.8726930388724636,0,0.08599746992290253,-0.11024981458056725,218.2205088,7.866,
94,1,25-11-2011,1.7477216828467579,1,-0.028397091131153837,-0.2671058250562777,218.4676211,7.866,No Holiday
95,1,02-12-2011,0.9517201256227436,0,-0.6372363900112741,-0.40653338992357674,218.7147333,7.866,
96,1,09-12-2011,1.3337385185876742,0,-0.9072292402715587,-0.4370331697382989,218.9618456,7.866,
97,1,16-12-2011,1.4781380752153273,0,-0.48977041557192147,-0.4348546140372476,219.1794533,7.866,
98,1,23-12-2011,2.1674281657320322,0,-0.6887410502014889,-0.5372467319866696,219.3577216,7.866,
99,1,30-12-2011,0.7982361550704272,1,-0.8736156725684712,-0.5002112850687935,219.5359898,7.866,No Holiday
100,1,06-01-2012,0.8919823086035219,0,-0.6318148468333566,-0.4392117254393502,219.7142581,7.348,
101,1,13-01-2012,0.7311493563114502,0,-0.6578382540873599,-0.21264193252998925,219.8925263,7.348,
102,1,20-01-2012,0.6156086289687981,0,-0.355316144759571,-0.19739204262262916,219.9856893,7.348,
103,1,27-01-2012,0.48259535875301,0,-0.34718382999269504,-0.14946381719949461,220.0788523,7.348,
104,1,03-02-2012,1.0443118877114448,0,-0.22303049121838742,0.00303508187411322,220.1720153,7.348,
105,1,10-02-2012,1.338691061652374,1,-0.6854881242947384,0.10978431122563881,220.2651783,7.348,No Holiday
106,1,17-02-2012,1.3695089189110288,0,-0.8318697900985074,0.3298184370318449,220.4257586,7.348,
107,1,24-02-2012,0.8725231670263027,0,-0.1850796889729657,0.4278534435791652,220.636902,7.348,
108,1,02-03-2012,1.1365942941558231,0,0.01605956292776857,0.5912451211580306,220.8480454,7.348,
109,1,09-03-2012,1.113578049940792,0,-0.10321438698641361,0.6762087934990412,221.0591887,7.348,
110,1,16-03-2012,1.1171955920140115,0,0.22099389505304465,0.8178149140673915,221.2118132,7.348,
111,1,23-03-2012,0.8223434453819821,0,0.28551025887026193,0.9332783662231233,221.2864126,7.348,
112,1,30-03-2012,1.0678160771543455,0,0.37659218425927327,1.0596345968841134,221.3610119,7.348,
113,1,06-04-2012,1.5109185574002564,0,0.5294797018765434,1.1598481591324843,221.4356112,7.143,
114,1,13-04-2012,1.0171877641332374,0,0.45574671465686645,1.1598481591324843,221.5102105,7.143,
115,1,20-04-2012,0.840965737327164,0,0.330509067246976,1.129348379317762,221.5640737,7.143,
116,1,27-04-2012,0.7476762018680833,0,0.3559903201831875,0.9920993701515153,221.6179368,7.143,
117,1,04-05-2012,1.1296825282087064,0,0.8070627125859119,0.850493249583165,221.6718,7.143,
118,1,11-05-2012,0.9995828073343314,0,0.7105592440189827,0.7176013518190208,221.7256632,7.143,
119,1,18-05-2012,0.972660272573666,0,0.5240581586986255,0.5912451211580306,221.742674,7.143,
120,1,25-05-2012,0.9009740345520442,0,0.897602483657132,0.44092477778547406,221.744944,7.143,
121,1,01-06-2012,1.0232935114707762,0,0.937179748855929,0.3102114357223812,221.7472139,7.143,
122,1,08-06-2012,1.1522050685278795,0,0.9561551499786395,0.2034622063708556,221.7494839,7.143,
123,1,15-06-2012,1.0341542175445964,0,1.0130813533467715,0.07492742000881404,221.7626421,7.143,
124,1,22-06-2012,0.8520718866901282,0,0.9610345388387652,-0.027464697940607963,221.8030211,7.143,
125,1,29-06-2012,0.8743547069501885,0,1.312892691085602,-0.1581780400037008,221.8434,7.143,
126,1,06-07-2012,1.2808859599238454,0,1.133439611896537,-0.28671282636574236,221.8837789,6.908,
127,1,13-07-2012,0.850598075221666,0,0.8921809404792149,-0.22353471103524772,221.9241579,6.908,
128,1,20-07-2012,0.7991079996848545,0,1.0710918653504877,-0.10371414747741237,221.9327267,6.908,
129,1,27-07-2012,0.6948653891174236,0,1.1925344325358365,0.1054271998235362,221.9412954,6.908,
130,1,03-08-2012,1.0350911794047357,0,1.3795776721739859,0.1272127568340512,221.9498642,6.908,
131,1,10-08-2012,0.9664729824974151,0,1.3221093144880616,0.2949615458150211,221.9584329,6.908,
132,1,17-08-2012,0.9761441426736467,0,1.3112662281322267,0.46271033479599,222.0384109,6.908,
133,1,24-08-2012,0.7923174138311867,0,0.9214572736399683,0.5694595641475156,222.1719457,6.908,
134,1,31-08-2012,0.9481753553939158,0,1.0748869455750296,0.6086735667664429,222.3054805,6.908,
135,1,07-09-2012,1.0893671390434077,1,1.2630144938487622,0.8091006912631853,222.4390153,6.908,No Holiday
136,1,14-09-2012,0.8336141331786018,0,0.7756177621539913,0.7807794671495154,222.5820193,6.908,
137,1,21-09-2012,0.8135867085253333,0,0.49911906008020596,0.7894936899537216,222.7818386,6.908,
138,1,28-09-2012,0.6912073946164597,0,0.835796891428874,0.6696731263958863,222.9816579,6.908,
139,1,05-10-2012,1.1053472478017563,0,0.4275546901316964,0.5629238970443607,223.1814772,6.573,
140,1,12-10-2012,0.9322095104131994,0,0.12611688943949115,0.528067005827536,223.3812965,6.573,
141,1,19-10-2012,0.8170289921829503,0,0.39610973969977575,0.5128171159201749,223.4257233,6.573,
142,1,26-10-2012,0.7914976630133294,0,0.46062610351699224,0.3211042142276387,223.4442513,6.573,
143,2,05-02-2010,1.9314122059020642,0,-1.1099949551256683,-1.7136668105545043,210.7526053,8.324,
144,2,12-02-2010,1.9328652330088338,1,-1.2021611891502633,-1.7659521473797415,210.8979935,8.324,No Holiday
145,2,19-02-2010,1.909196292504537,0,-1.1371026710152552,-1.8400230412154945,210.9451605,8.324,
146,2,26-02-2010,1.4496470210465178,0,-0.7895817533107519,-1.7376309232660716,210.9759573,8.324,
147,2,05-03-2010,1.672757061717951,0,-0.731571241307036,-1.5982033583987725,211.0067542,8.324,
148,2,12-03-2010,1.6718191075950202,0,-0.16827290512142176,-1.506704018954608,211.037551,8.324,
149,2,19-03-2010,1.5931239859055335,0,-0.3330878177301096,-1.3912405667988752,210.8733316,8.324,
150,2,26-03-2010,1.24605691576728,0,-0.509830125330216,-1.3650978983862567,210.6766095,8.324,
151,2,02-04-2010,1.8059587555503114,0,0.14129721033765982,-1.3934191224999275,210.4798874,8.2,
152,2,09-04-2010,1.6083947862385484,0,0.2573182343450911,-1.2823127817462985,210.2831653,8.2,
153,2,16-04-2010,1.4671191209451926,0,0.4015312828776928,-1.19952766510634,210.1495463,8.2,
154,2,23-04-2010,1.3732669902021375,0,0.24105360481133914,-1.22784888922001,210.1000648,8.2,
155,2,30-04-2010,1.3386429723449285,0,0.34243646223839413,-1.2605272247357835,210.0505833,8.2,
156,2,07-05-2010,1.764131317361109,0,0.5755628188888406,-1.140706661177948,210.0011018,8.2,
157,2,14-05-2010,1.4773862412417733,0,0.6856201454005633,-1.0993141028579685,209.9984585,8.2,
158,2,21-05-2010,1.5060639471293125,0,0.7680276017049069,-1.1603136624874117,210.2768443,8.2,
159,2,28-05-2010,1.6126910714993186,0,1.1095848219137008,-1.3062768944578655,210.5552301,8.2,
160,2,04-06-2010,1.870371158019679,0,1.1464513155235392,-1.4239189023146488,210.833616,8.2,
161,2,11-06-2010,1.7339329510261516,0,1.2326538520524255,-1.5045254632535559,211.1120018,8.2,
162,2,18-06-2010,1.6915814031741139,0,1.3633130426402338,-1.572060689986154,211.1096543,8.2,
163,2,25-06-2010,1.582237817659717,0,1.3877099869408622,-1.5372037987693292,210.9950134,8.2,
164,2,02-07-2010,1.6956632887959406,0,1.1968716670781703,-1.5023469075525044,210.8803726,8.099,
165,2,09-07-2010,1.4776524866115883,0,1.1887393523112948,-1.5611679114808965,210.7657317,8.099,
166,2,16-07-2010,1.4155956096960933,0,1.3367474810684383,-1.602560469800875,210.7577954,8.099,
167,2,23-07-2010,1.3019069585733214,0,1.4636115914317047,-1.6352388053166487,210.8921319,8.099,
168,2,30-07-2010,1.3418250705233516,0,1.2375332409125506,-1.565525022882999,211.0264684,8.099,
169,2,06-08-2010,1.6743461882980037,0,1.5649944488587597,-1.5938462469966699,211.1608049,8.099,
170,2,13-08-2010,1.5036966030168308,0,1.5389710416047562,-1.4522401264283187,211.2951413,8.099,
171,2,20-08-2010,1.6254865482653293,0,1.5199956404820456,-1.513239686057762,211.2596586,8.099,
172,2,27-08-2010,1.4474201352760114,0,1.4343352582709514,-1.6112746926050814,211.2241759,8.099,
173,2,03-09-2010,1.5196561577602066,0,1.1475356241591226,-1.7027740320492468,211.1886931,8.099,
174,2,10-09-2010,1.4036335982372412,1,0.998985341084187,-1.7289167004618653,211.1532104,8.099,No Holiday
175,2,17-09-2010,1.3234991107733511,0,1.1594630191505406,-1.6918812535439893,211.1806415,8.099,
176,2,24-09-2010,1.2006244096656693,0,1.145367006887956,-1.6003819140998239,211.2552578,8.099,
177,2,01-10-2010,1.3829229474948803,0,0.46496333805932605,-1.6461315838219062,211.3298742,8.163,
178,2,08-10-2010,1.4227570006112622,0,0.13695997579532565,-1.58077491279036,211.4044906,8.163,
179,2,15-10-2010,1.3242998136894015,0,0.27846225273896885,-1.3912405667988752,211.4713286,8.163,
180,2,22-10-2010,1.224350865973934,0,0.42484391854273784,-1.3803477882936177,211.5187208,8.163,
181,2,29-10-2010,1.3391830822452817,0,0.3023170427218051,-1.3999547896030815,211.5661131,8.163,
182,2,05-11-2010,1.580703921135415,0,-0.15255042990546144,-1.4587757935314736,211.6135053,8.163,
183,2,12-11-2010,1.5412815507637614,0,-0.052794035431782134,-1.3738121211904628,211.6608975,8.163,
184,2,19-11-2010,1.6120271059397744,0,-0.5342270696308439,-1.280134226045247,211.5470304,8.163,
185,2,26-11-2010,2.8558747974377465,1,0.12557473512169912,-1.3585622312831027,211.4062867,8.163,No Holiday
186,2,03-12-2010,1.7166436755468666,0,-0.6144659086640211,-1.417383235211494,211.265543,8.163,
187,2,10-12-2010,2.359745634127023,0,-0.8221110123782561,-1.1232782155695356,211.1247993,8.163,
188,2,17-12-2010,2.7680621273339416,0,-0.7109693772309502,-1.066635767342195,211.0645458,8.163,
189,2,24-12-2010,4.233139787297555,0,-0.5797680323253499,-1.029600320424319,211.0646599,8.163,
190,2,31-12-2010,1.2464763948625153,1,-0.7245232351757437,-0.9054226454643809,211.064774,8.163,No Holiday
191,2,07-01-2011,1.259971594086532,0,-0.8660255121193868,-0.83353030732968,211.0648881,8.028,
192,2,14-01-2011,1.2354180335843634,0,-1.4987196009823431,-0.818280417422319,211.1176713,8.028,
193,2,21-01-2011,1.2481603179771417,0,-1.044394282672868,-0.7463880792876182,211.4864691,8.028,
194,2,28-01-2011,1.148910614307263,0,-0.9668662152286498,-0.759459413493928,211.8552668,8.028,
195,2,04-02-2011,1.5634896146538464,0,-1.2151728927772651,-0.8052090832160101,212.2240646,8.028,
196,2,11-02-2011,1.9864334434922728,1,-1.4895029775798838,-0.7333167450813094,212.5928624,8.028,No Holiday
197,2,18-02-2011,1.8320005153314236,0,-0.1536347385410451,-0.6832099639571235,212.9033115,8.028,
198,2,25-02-2011,1.3936795191324967,0,0.007385093843100586,-0.6396388499360925,213.190421,8.028,
199,2,04-03-2011,1.6560917423449266,0,-0.15688766444779526,-0.1538209286015982,213.4775305,8.028,
200,2,11-03-2011,1.4744713806959568,0,-0.43175990356820565,0.21871209627821667,213.7646401,8.028,
201,2,18-03-2011,1.5160230052669943,0,0.08979255014744471,0.2818902116087113,214.0156238,8.028,
202,2,25-03-2011,1.2743439181805465,0,0.4747221157795777,0.24921187609293785,214.2521573,8.028,
203,2,01-04-2011,1.3346049411947039,0,-0.2837517748110618,0.360318216846567,214.4886908,7.931,
204,2,08-04-2011,1.418559675844996,0,0.34352077087397737,0.5738166755496182,214.7252242,7.931,
205,2,15-04-2011,1.4343565526474513,0,0.4779750416863282,0.8374219153768552,214.9420631,7.931,
206,2,22-04-2011,1.487286259743343,0,0.4730956528262024,0.9768494802441543,215.1096657,7.931,
207,2,29-04-2011,1.2378131078980803,0,0.4633368751059508,0.9833851473473091,215.2772683,7.931,
208,2,06-05-2011,1.401179112188865,0,0.044251587452938654,1.1925264946482577,215.4448709,7.931,
209,2,13-05-2011,1.402542534421739,0,0.7561002067134888,1.1772766047408967,215.6124735,7.931,
210,2,20-05-2011,1.136348177545499,0,0.3511109313230617,1.194705050349309,215.3834778,7.931,
211,2,27-05-2011,1.3302836367363973,0,0.8542301382337932,0.931099810522072,215.1544822,7.931,
212,2,03-06-2011,1.571303648701346,0,1.2147627595652974,0.7415654645305871,214.9254865,7.931,
213,2,10-06-2011,1.5631475143373934,0,1.2326538520524255,0.6304591237769589,214.6964908,7.931,
214,2,17-06-2011,1.606769566099444,0,1.4023481535212388,0.6064950110653916,214.6513538,7.931,
215,2,24-06-2011,1.3182227533779332,0,1.3286151663015626,0.5128171159201749,214.7441108,7.931,
216,2,01-07-2011,1.4516771375616133,0,1.3568071908267327,0.360318216846567,214.8368678,7.852,
217,2,08-07-2011,1.4284989241647987,0,1.465780208702872,0.2644617660002989,214.9296249,7.852,
218,2,15-07-2011,1.3080546998897276,0,1.5812590783925118,0.4714245576001962,215.0134426,7.852,
219,2,22-07-2011,1.2347497268751046,0,1.5546935168207168,0.6369947908801128,215.0749122,7.852,
220,2,29-07-2011,1.1229015991982807,0,1.594270782019513,0.7045300176127111,215.1363819,7.852,
221,2,05-08-2011,1.4702134215855198,0,1.7715552439374114,0.7088871290148147,215.1978515,7.852,
222,2,12-08-2011,1.356925361126982,0,1.6761360840060655,0.6086735667664429,215.2593211,7.852,
223,2,19-08-2011,1.4124324176676495,0,1.5828855413458869,0.425674887878113,215.3229307,7.852,
224,2,26-08-2011,1.371759069700207,0,1.6148726460955996,0.3581396611455157,215.386897,7.852,
225,2,02-09-2011,1.350460485534724,0,1.5709581463544688,0.3799252181560307,215.4508632,7.852,
226,2,09-09-2011,1.2421637727036368,1,0.9382640574915122,0.4082464422697006,215.5148295,7.852,No Holiday
227,2,16-09-2011,1.14194322848687,0,0.9859736374571848,0.3646753282486696,215.6944378,7.852,
228,2,23-09-2011,1.1027138709472006,0,0.8086891755392872,0.23614054188662906,216.0282356,7.852,
229,2,30-09-2011,1.0692155397893361,0,0.9474806808939719,-0.007857696631144277,216.3620333,7.852,
230,2,07-10-2011,1.4008421503761552,0,0.5018298316691645,-0.1603565957047521,216.6958311,7.441,
231,2,14-10-2011,1.2348662823151848,0,0.5967068372827184,-0.1843207084163194,217.0048261,7.441,
232,2,21-10-2011,1.3957511689330206,0,0.2096086543794185,-0.012214808033246887,217.1650042,7.441,
233,2,28-10-2011,1.2798974003985324,0,0.2822573329635114,0.02917775028673179,217.3251824,7.441,
234,2,04-11-2011,1.6172873922217605,0,-0.27833023163314435,-0.05796447775533011,217.4853605,7.441,
235,2,11-11-2011,1.5482139416017646,0,-0.07231159087228461,-0.13421392729213355,217.6455387,7.441,
236,2,18-11-2011,1.5163859608210537,0,0.07298576629590074,-0.11024981458056725,217.8670218,7.441,
237,2,25-11-2011,2.776984607514778,1,-0.2333314232564303,-0.2671058250562777,218.1130269,7.441,No Holiday
238,2,02-12-2011,1.608860423272581,0,-0.6464530134137334,-0.40653338992357674,218.3590319,7.441,
239,2,09-12-2011,2.2035045905317654,0,-1.0248767272323656,-0.4370331697382989,218.605037,7.441,
240,2,16-12-2011,2.4554457834438996,0,-0.571093563240682,-0.4348546140372476,218.8217928,7.441,
241,2,23-12-2011,3.8581390843327656,0,-0.7592211115144148,-0.5372467319866696,218.9995495,7.441,
242,2,30-12-2011,1.4658231194252263,1,-0.8725313639328875,-0.5002112850687935,219.1773063,7.441,No Holiday
243,2,06-01-2012,1.333451045881706,0,-0.754341722654289,-0.4392117254393502,219.355063,7.057,
244,2,13-01-2012,1.2363605060467928,0,-0.7955454508064609,-0.21264193252998925,219.5328198,7.057,
245,2,20-01-2012,1.1779651851469253,0,-0.4859753353473793,-0.19739204262262916,219.6258417,7.057,
246,2,27-01-2012,1.0878411983404186,0,-0.5510338534823879,-0.14946381719949461,219.7188636,7.057,
247,2,03-02-2012,1.5740389805577597,0,-0.29567916980247994,0.00303508187411322,219.8118854,7.057,
248,2,10-02-2012,1.8717581110559014,1,-0.7418721733450793,0.10978431122563881,219.9049073,7.057,No Holiday
249,2,17-02-2012,2.037192735201899,0,-0.9131929377672678,0.3298184370318449,220.0651993,7.057,
250,2,24-02-2012,1.4438093795715288,0,-0.3271241202344005,0.4278534435791652,220.275944,7.057,
251,2,02-03-2012,1.6046143535966673,0,-0.10158792403303835,0.5912451211580306,220.4866886,7.057,
252,2,09-03-2012,1.578164525742426,0,-0.19266984942205007,0.6762087934990412,220.6974332,7.057,
253,2,16-03-2012,1.6463008550314766,0,0.16352553736712083,0.8178149140673915,220.8498468,7.057,
254,2,23-03-2012,1.3173604770118554,0,0.18141662985424842,0.9332783662231233,220.9244858,7.057,
255,2,30-03-2012,1.436151485161911,0,0.33430414747151777,1.0596345968841134,220.9991248,7.057,
256,2,06-04-2012,1.9173193278167917,0,0.42104883831819606,1.1598481591324843,221.0737638,6.891,
257,2,13-04-2012,1.5750474739338012,0,0.40207343719548483,1.1598481591324843,221.1484028,6.891,
258,2,20-04-2012,1.4181908375900996,0,0.2724985552432598,1.129348379317762,221.2021074,6.891,
259,2,27-04-2012,1.2707488083340133,0,0.35436385722981223,0.9920993701515153,221.255812,6.891,
260,2,04-05-2012,1.5539406091148775,0,0.8710369220853372,0.850493249583165,221.3095166,6.891,
261,2,11-05-2012,1.542536497410717,0,0.7159807871969006,0.7176013518190208,221.3632212,6.891,
262,2,18-05-2012,1.6903476484253546,0,0.5750206645710486,0.5912451211580306,221.380331,6.891,
263,2,25-05-2012,1.5341555978054426,0,0.9501914524829304,0.44092477778547406,221.3828029,6.891,
264,2,01-06-2012,1.5293737416599118,0,0.9604923845209733,0.3102114357223812,221.3852748,6.891,
265,2,08-06-2012,1.7067834538708395,0,0.9772991683725172,0.2034622063708556,221.3877467,6.891,
266,2,15-06-2012,1.6229865244424009,0,1.0786820257995722,0.07492742000881404,221.4009901,6.891,
267,2,22-06-2012,1.489755594295639,0,1.1047054330535757,-0.027464697940607963,221.4411622,6.891,
